Sale_ID,Cust_ID,Bikes,Sale_date,Resale Price (INR),Payment_Mode,EMI_Duration_Months,Satisfaction
2213,Cust_4407,Unicorn,2024-06-01,153237.75,EMI,18,7
2214,Cust_4409,Dio,2024-07-22,311723.12,Cash,0,5
2215,Cust_4413,Ninja 300,2025-03-03,71708.4,EMI,3,10
2216,Cust_4415,HF Deluxe,2024-07-11,44533.45,EMI,18,6
2217,Cust_4416,Duke 200,2024-10-11,221562.03,Cash,0,4
2218,Cust_4420,Apache RTR 160,2024-07-18,134395.16,Cash,0,5
2219,Cust_4421,CT 100,2025-01-14,252207.48,Cash,0,5
2220,Cust_4422,NTorq 125,2024-12-26,58402.34,EMI,12,7
2221,Cust_4425,Himalayan,2024-08-15,223233.5,Card,0,10
2222,Cust_4429,Glamour,2024-06-05,181189.8,EMI,18,10
2223,Cust_4430,Activa,2024-03-10,134129.31,Cash,0,4
2224,Cust_4431,Ray ZR,2024-03-30,187222.42,UPI,0,4
2225,Cust_4432,MT-15,2024-05-21,170007.72,Card,0,8
2226,Cust_4433,Interceptor 650,2024-06-29,82509.35,Card,0,5
2227,Cust_4434,Versys 650,2024-09-16,273119.94,Cash,0,9
2228,Cust_4435,Dominar 400,2024-10-26,103890.66,Card,0,5
2229,Cust_4436,Vulcan S,2024-12-16,152037.02,Cash,0,8
2230,Cust_4437,Platina 110,2024-10-01,207379.4,UPI,0,3
2231,Cust_4438,Z650,2024-08-01,280800.95,Card,0,7
2232,Cust_4440,Ray ZR,2024-09-25,198526.38,UPI,0,10
2233,Cust_4442,FZ V3,2025-01-29,170334.38,EMI,6,5
2234,Cust_4445,Passion Pro,2024-06-11,104398.25,UPI,0,2
2235,Cust_4446,CBR 650R,2025-02-18,296029.09,UPI,0,8
2236,Cust_4455,Shine,2024-09-03,168635.6,Cash,0,6
2237,Cust_4456,CBR 650R,2024-11-12,100713.65,Card,0,5
2238,Cust_4458,Glamour,2024-10-14,117896.76,Card,0,3
2239,Cust_4461,Classic 350,2024-09-04,161882.72,Card,0,1
2240,Cust_4462,FZ V3,2024-12-30,148367.47,UPI,0,10
2241,Cust_4464,Hunter 350,2024-10-07,119357.08,Cash,0,10
2242,Cust_4466,Dominar 400,2025-02-11,202656.29,UPI,0,10
2243,Cust_4467,NTorq 125,2024-05-03,93401.88,EMI,24,10
2244,Cust_4471,Interceptor 650,2024-05-19,26529.83,Card,0,8
2245,Cust_4473,CT 100,2025-01-30,79750.91,UPI,0,5
2246,Cust_4474,Interceptor 650,2024-04-21,274526.18,Card,0,9
2247,Cust_4480,Duke 200,2024-12-24,205069.53,EMI,6,7
2248,Cust_4486,RC 390,2025-02-21,233155.41,Cash,0,1
2249,Cust_4487,CBR 650R,2024-08-29,73726.41,EMI,18,1
2250,Cust_4493,250 Duke,2024-06-18,126771.02,UPI,0,7
2251,Cust_4494,Interceptor 650,2024-07-29,263273.76,UPI,0,7
2252,Cust_4495,Shine,2024-09-21,181115.41,UPI,0,10
2253,Cust_4496,CBR 650R,2025-02-19,106930.19,UPI,0,2
2254,Cust_4499,CT 100,2024-11-04,112148.05,UPI,0,7
2255,Cust_4500,Versys 650,2024-03-30,270711.83,UPI,0,2
2256,Cust_4503,Ray ZR,2024-04-11,82101.06,Card,0,10
2257,Cust_4504,Passion Pro,2024-11-06,163209.69,UPI,0,10
2258,Cust_4507,Fascino 125,2025-02-11,157389.1,UPI,0,2
2259,Cust_4508,Classic 350,2024-08-17,189147.72,UPI,0,5
2260,Cust_4509,250 Duke,2024-10-23,306608.07,Card,0,9
2261,Cust_4510,250 Duke,2024-09-10,256074.13,Card,0,10
2262,Cust_4515,Pulsar 150,2024-04-23,57554.67,EMI,18,10
2263,Cust_4518,FZ V3,2024-07-30,114146.55,EMI,12,1
2264,Cust_4520,Activa,2024-05-27,166001.43,Card,0,7
2265,Cust_4523,250 Duke,2024-05-17,45442.25,Cash,0,10
2266,Cust_4527,Vulcan S,2024-10-13,51861.41,Card,0,10
2267,Cust_4530,Versys 650,2024-04-20,110721.04,Cash,0,3
2268,Cust_4532,Ray ZR,2024-08-09,54693.24,UPI,0,10
2269,Cust_4533,CBR 650R,2024-07-06,145573.63,EMI,18,10
2270,Cust_4538,Ninja 400,2024-07-22,230644.65,UPI,0,1
2271,Cust_4541,Himalayan,2024-10-27,122840.85,UPI,0,2
2272,Cust_4543,Splendor Plus,2024-07-22,227872.17,EMI,6,6
2273,Cust_4544,Platina 110,2024-04-05,92856.2,Cash,0,10
2274,Cust_4545,Avenger 220,2025-01-29,89101.09,Card,0,2
2275,Cust_4549,Shine,2025-02-20,102503.67,UPI,0,2
2276,Cust_4551,Classic 350,2024-12-01,113157.58,Cash,0,4
2277,Cust_4553,Shine,2025-01-06,70757.89,Card,0,3
2278,Cust_4557,Himalayan,2024-11-30,122448.21,UPI,0,10
2279,Cust_4559,Apache RTR 160,2024-12-04,107347.08,Cash,0,8
2280,Cust_4563,Ninja 400,2024-09-01,251681.6,EMI,6,6
2281,Cust_4564,FZ V3,2024-10-15,151958.28,Cash,0,4
2282,Cust_4565,Hunter 350,2024-07-20,212439.87,Cash,0,7
2283,Cust_4566,Interceptor 650,2024-06-14,53768.47,UPI,0,9
2284,Cust_4568,HF Deluxe,2024-12-24,182611.21,EMI,12,10
2285,Cust_4569,Sport,2024-11-09,194842.03,UPI,0,6
2286,Cust_4570,Pulsar 150,2024-11-09,197351.48,Cash,0,7
2287,Cust_4574,Ninja 400,2024-10-02,70797.34,Card,0,1
2288,Cust_4583,Hunter 350,2025-02-22,53584.11,Card,0,6
2289,Cust_4584,Vulcan S,2024-04-06,161303.81,EMI,18,8
2290,Cust_4585,Interceptor 650,2024-11-28,132516.39,Card,0,7
2291,Cust_4586,Apache RTR 160,2024-10-13,63769.97,Cash,0,10
2292,Cust_4589,Ninja 400,2024-05-27,86547.93,UPI,0,2
2293,Cust_4590,Versys 650,2024-07-07,135730.3,EMI,3,4
2294,Cust_4592,Hunter 350,2024-06-29,273883.15,UPI,0,10
2295,Cust_4593,Vulcan S,2024-09-15,120338.32,Card,0,5
2296,Cust_4595,Avenger 220,2024-08-27,221537.82,UPI,0,2
2297,Cust_4597,Apache RTR 160,2024-05-31,58435.28,UPI,0,7
2298,Cust_4598,Meteor 350,2024-05-05,49282.32,EMI,24,8
2299,Cust_4599,FZ V3,2024-06-27,76228.77,Card,0,2
2300,Cust_4600,NTorq 125,2025-01-21,158681.71,Cash,0,4
2301,Cust_4602,NTorq 125,2024-10-29,87432.6,UPI,0,3
2302,Cust_4604,Unicorn,2024-03-24,170308.27,EMI,12,4
2303,Cust_4605,Fascino 125,2024-04-09,99192.5,UPI,0,5
2304,Cust_4606,HF Deluxe,2024-03-10,160249.37,Card,0,6
2305,Cust_4607,Xtreme 160R,2024-08-04,137845.88,EMI,9,10
2306,Cust_4608,Interceptor 650,2024-04-17,247318.41,Cash,0,10
2307,Cust_4609,Ray ZR,2024-07-13,46488.09,UPI,0,6
2308,Cust_4611,R15 V4,2024-07-14,118779.67,Cash,0,9
2309,Cust_4612,NTorq 125,2025-02-28,141063.35,Card,0,8
2310,Cust_4614,NTorq 125,2024-07-26,256888.1,Card,0,1
2311,Cust_4615,Meteor 350,2024-08-20,68294.08,Cash,0,9
2312,Cust_4617,250 Duke,2025-01-16,70237.79,Cash,0,10
2313,Cust_4618,Platina 110,2025-02-04,157476.64,Card,0,10
2314,Cust_4620,250 Duke,2024-08-09,103944.11,UPI,0,10
2315,Cust_4621,Himalayan,2024-04-17,234521.51,Card,0,6
2316,Cust_4622,Pulsar 150,2024-09-06,167548.72,UPI,0,1
2317,Cust_4623,Duke 200,2024-08-18,140286.9,EMI,24,6
2318,Cust_4624,Pulsar 150,2025-01-05,145275.17,Cash,0,2
2319,Cust_4627,Activa,2024-09-30,212859.55,UPI,0,7
2320,Cust_4629,390 Adventure,2024-06-18,215654.92,UPI,0,7
2321,Cust_4631,R15 V4,2024-11-29,275163.09,UPI,0,4
2322,Cust_4632,Dominar 400,2024-05-23,264542.65,Card,0,2
2323,Cust_4633,Ray ZR,2024-08-04,37073.82,UPI,0,7
2324,Cust_4635,Himalayan,2024-08-19,66937.35,EMI,24,1
2325,Cust_4638,Avenger 220,2024-08-19,89659.12,UPI,0,10
2326,Cust_4640,Versys 650,2024-09-25,159200.56,UPI,0,2
2327,Cust_4644,125 Duke,2024-08-07,109869.48,UPI,0,1
2328,Cust_4645,Classic 350,2024-04-21,40452.4,Cash,0,10
2329,Cust_4647,Versys 650,2024-03-25,81037.73,UPI,0,6
2330,Cust_4649,Platina 110,2024-09-13,45483.9,UPI,0,3
2331,Cust_4650,Vulcan S,2024-12-31,40386.88,Cash,0,6
2332,Cust_4652,Jupiter,2024-12-10,121731.66,Card,0,7
2333,Cust_4655,Jupiter,2024-06-02,134258.46,UPI,0,10
2334,Cust_4656,390 Adventure,2024-07-29,164604.87,Card,0,4
2335,Cust_4657,Interceptor 650,2024-11-23,118830.72,Cash,0,10
2336,Cust_4658,Glamour,2024-08-05,144562.07,Cash,0,10
2337,Cust_4661,Pulsar 150,2024-10-05,170013.56,EMI,12,6
2338,Cust_4663,FZ V3,2024-05-22,75513.54,UPI,0,6
2339,Cust_4665,Vulcan S,2024-09-20,142785.8,Card,0,9
2340,Cust_4666,Dio,2024-05-23,77827.42,EMI,24,10
2341,Cust_4667,Ninja 300,2025-02-16,185155.65,UPI,0,5
2342,Cust_4669,Dio,2024-08-08,44562.37,Card,0,5
2343,Cust_4670,Glamour,2024-06-09,158383.71,Card,0,7
2344,Cust_4671,Pulsar 150,2025-01-22,205280.82,Cash,0,5
2345,Cust_4672,Passion Pro,2024-10-22,88580.31,Card,0,10
2346,Cust_4674,Activa,2024-06-22,121104.91,Cash,0,4
2347,Cust_4676,RC 390,2024-12-25,158320.61,Card,0,10
2348,Cust_4678,Glamour,2024-10-05,105147.43,UPI,0,10
2349,Cust_4683,CT 100,2024-11-04,64899.18,UPI,0,8
2350,Cust_4684,Duke 200,2024-08-30,126972.8,UPI,0,5
2351,Cust_4686,Classic 350,2025-02-15,207015.22,UPI,0,10
2352,Cust_4687,Xtreme 160R,2024-06-25,24908.06,UPI,0,9
2353,Cust_4689,Ronin,2024-03-16,192903.52,EMI,12,10
2354,Cust_4690,Hunter 350,2024-03-16,234236.62,Cash,0,3
2355,Cust_4691,Dio,2024-04-23,214277.95,Cash,0,8
2356,Cust_4692,R15 V4,2024-12-24,138146.77,Cash,0,4
2357,Cust_4694,Jupiter,2025-01-03,84359.21,UPI,0,9
2358,Cust_4695,MT-15,2024-05-25,137388.81,Cash,0,10
2359,Cust_4696,Interceptor 650,2024-10-21,157645.27,UPI,0,10
2360,Cust_4700,Sport,2024-08-18,256642.58,UPI,0,10
2361,Cust_4703,Meteor 350,2024-08-15,70063.68,Card,0,10
2362,Cust_4708,Shine,2024-05-22,61411.83,UPI,0,9
2363,Cust_4710,Unicorn,2024-04-22,33793.86,EMI,12,10
2364,Cust_4715,Avenger 220,2024-07-11,82611.32,UPI,0,9
2365,Cust_4716,NTorq 125,2024-09-22,130018.31,Card,0,1
2366,Cust_4717,Ray ZR,2024-08-07,258589.2,Cash,0,6
2367,Cust_4720,Sport,2025-01-26,49879.15,EMI,9,10
2368,Cust_4721,Duke 200,2024-09-25,255886.03,UPI,0,6
2369,Cust_4722,125 Duke,2024-05-10,112153.11,UPI,0,8
2370,Cust_4723,Dominar 400,2025-01-22,44945.49,EMI,24,7
2371,Cust_4727,Shine,2025-01-13,62682.01,UPI,0,7
2372,Cust_4730,NTorq 125,2024-06-17,179144.36,UPI,0,2
2373,Cust_4741,Pulsar 150,2024-12-15,55818.84,UPI,0,4
2374,Cust_4743,Ninja 300,2024-06-09,25567.09,UPI,0,1
2375,Cust_4750,Ray ZR,2024-07-30,210491.97,Card,0,7
2376,Cust_4752,Interceptor 650,2024-07-15,209420.64,EMI,9,4
2377,Cust_4753,CT 100,2024-07-30,254974.76,EMI,6,9
2378,Cust_4754,Z650,2024-12-04,67576.23,UPI,0,6
2379,Cust_4755,Jupiter,2024-04-21,91839.96,Card,0,6
2380,Cust_4756,Dominar 400,2024-04-18,89241.4,Card,0,9
2381,Cust_4757,Ray ZR,2024-04-05,183477.34,Card,0,8
2382,Cust_4758,MT-15,2024-07-24,74937.72,UPI,0,6
2383,Cust_4760,Vulcan S,2025-02-02,108350.79,EMI,24,6
2384,Cust_4761,FZ V3,2024-03-25,111077.71,UPI,0,6
2385,Cust_4762,Platina 110,2024-04-21,135813.68,EMI,9,4
2386,Cust_4764,250 Duke,2024-07-17,232487.38,UPI,0,5
2387,Cust_4766,125 Duke,2024-12-21,106303.81,EMI,12,3
2388,Cust_4767,Glamour,2024-11-08,53694.45,EMI,24,9
2389,Cust_4768,Xtreme 160R,2025-03-06,175449.23,Card,0,2
2390,Cust_4769,Versys 650,2025-01-12,169538.3,Card,0,7
2391,Cust_4770,Passion Pro,2024-11-03,234359.11,UPI,0,1
2392,Cust_4775,Ninja 300,2024-08-09,35798.05,Cash,0,10
2393,Cust_4776,Z650,2024-11-01,221638.56,Card,0,10
2394,Cust_4777,Himalayan,2024-08-02,33234.84,UPI,0,10
2395,Cust_4779,Unicorn,2024-05-03,80726.79,EMI,24,5
2396,Cust_4781,Xtreme 160R,2025-03-08,159718.72,EMI,9,1
2397,Cust_4782,Dominar 400,2024-10-30,33428.1,Card,0,5
2398,Cust_4783,Sport,2024-12-19,84586.16,EMI,3,4
2399,Cust_4784,Vulcan S,2024-08-09,98708.29,UPI,0,1
2400,Cust_4786,Ray ZR,2024-03-22,188241.5,UPI,0,1
2401,Cust_4787,Ninja 400,2024-05-23,175690.43,EMI,3,7
2402,Cust_4789,Splendor Plus,2025-01-27,111048.37,UPI,0,3
2403,Cust_4790,Ninja 400,2025-01-05,75146.56,UPI,0,10
2404,Cust_4791,Z650,2024-05-18,127464.43,Cash,0,9
2405,Cust_4792,250 Duke,2024-11-19,152855.25,UPI,0,10
2406,Cust_4793,Vulcan S,2024-06-20,68226,Card,0,10
2407,Cust_4796,Apache RTR 160,2025-01-23,298916.81,UPI,0,9
2408,Cust_4798,Ninja 400,2024-12-15,225585.18,EMI,24,1
2409,Cust_4799,Z650,2024-07-11,36463.79,Cash,0,4
2410,Cust_4800,Ronin,2024-10-05,90172.51,Cash,0,1
2411,Cust_4801,Dominar 400,2024-12-02,147429.82,Cash,0,1
2412,Cust_4803,Vulcan S,2024-07-11,233236.37,UPI,0,10
2413,Cust_4805,Ronin,2024-11-12,62607.8,UPI,0,10
2414,Cust_4806,250 Duke,2024-09-06,93256.17,Card,0,1
2415,Cust_4808,Glamour,2025-02-17,162314.81,Cash,0,3
2416,Cust_4809,Activa,2024-11-21,88084.1,Card,0,7
2417,Cust_4815,Xtreme 160R,2024-05-18,185852.07,UPI,0,2
2418,Cust_4816,Avenger 220,2025-02-08,98432.09,EMI,6,4
2419,Cust_4817,Passion Pro,2024-11-03,212409.79,UPI,0,2
2420,Cust_4818,390 Adventure,2024-04-27,154109.62,UPI,0,9
2421,Cust_4819,Versys 650,2025-02-09,34408.97,Card,0,9
2422,Cust_4824,125 Duke,2024-11-20,276183.78,Cash,0,7
2423,Cust_4825,Interceptor 650,2025-01-16,58909.03,EMI,18,7
2424,Cust_4828,HF Deluxe,2024-05-26,105140.82,Cash,0,2
2425,Cust_4831,Classic 350,2024-05-09,198294.51,EMI,18,10
2426,Cust_4835,Ray ZR,2024-12-23,122163.09,EMI,6,8
2427,Cust_4837,Dio,2024-07-24,68227.36,UPI,0,1
2428,Cust_4847,Sport,2024-05-06,254477.63,Cash,0,8
2429,Cust_4848,Avenger 220,2024-03-20,200232.01,Card,0,5
2430,Cust_4850,Glamour,2024-08-10,174378.64,EMI,6,4
2431,Cust_4851,Jupiter,2024-06-25,41701.52,Cash,0,10
2432,Cust_4862,Dominar 400,2024-05-12,274536.52,UPI,0,2
2433,Cust_4863,250 Duke,2024-07-14,123025.24,Cash,0,3
2434,Cust_4864,Unicorn,2024-10-16,109812.79,Cash,0,10
2435,Cust_4866,CBR 650R,2024-12-14,183923.36,UPI,0,2
2436,Cust_4868,Hunter 350,2024-12-20,175669.87,Cash,0,4
2437,Cust_4871,NTorq 125,2024-08-06,95156.48,UPI,0,3
2438,Cust_4872,Xtreme 160R,2025-01-04,54446.58,UPI,0,5
2439,Cust_4873,R15 V4,2024-11-19,138858.01,UPI,0,7
2440,Cust_4874,Ray ZR,2024-09-27,145482.77,EMI,3,10
2441,Cust_4880,Versys 650,2024-07-04,50392.43,Cash,0,5
2442,Cust_4885,Versys 650,2024-08-09,182173.77,Card,0,8
2443,Cust_4888,Splendor Plus,2025-01-07,100871.7,Card,0,2
2444,Cust_4891,CBR 650R,2025-02-17,131251.04,Card,0,6
2445,Cust_4893,Ray ZR,2024-06-23,207119.69,UPI,0,8
2446,Cust_4894,Vulcan S,2024-10-03,43177.52,UPI,0,9
2447,Cust_4896,390 Adventure,2024-07-10,93683.86,UPI,0,4
2448,Cust_4897,Passion Pro,2024-03-21,267916.56,UPI,0,4
2449,Cust_4899,Fascino 125,2024-05-20,110765.63,UPI,0,7
2450,Cust_4902,Apache RTR 160,2024-08-17,196796.95,EMI,9,4
2451,Cust_4904,Versys 650,2025-01-24,199292.17,Card,0,5
2452,Cust_4906,125 Duke,2024-08-22,218714.2,Card,0,2
2453,Cust_4909,Meteor 350,2024-09-12,268621.5,UPI,0,10
2454,Cust_4910,Jupiter,2024-09-15,136765.86,Card,0,10
2455,Cust_4911,Passion Pro,2024-06-13,63500.25,Card,0,5
2456,Cust_4912,RC 390,2024-07-27,145013.34,Card,0,10
2457,Cust_4915,Unicorn,2024-08-28,288612.75,UPI,0,10
2458,Cust_4916,Xtreme 160R,2024-09-12,124052.96,EMI,3,2
2459,Cust_4918,RC 390,2024-09-09,25621.58,EMI,18,6
2460,Cust_4921,Unicorn,2024-08-16,73569.88,EMI,12,6
2461,Cust_4924,Passion Pro,2024-06-08,172152.67,EMI,3,8
2462,Cust_4928,Apache RTR 160,2025-01-19,126686.01,UPI,0,1
2463,Cust_4931,CT 100,2024-03-28,85305.12,EMI,12,7
2464,Cust_4932,Classic 350,2025-03-04,243371.34,UPI,0,7
2465,Cust_4933,FZ V3,2024-06-04,141412.33,Card,0,9
2466,Cust_4934,Pulsar 150,2025-01-26,74641.46,EMI,9,4
2467,Cust_4935,Dominar 400,2024-09-20,128193.61,Cash,0,7
2468,Cust_4936,Vulcan S,2024-09-25,87261.72,UPI,0,6
2469,Cust_4937,Z650,2025-02-28,206891.01,Cash,0,4
2470,Cust_4938,CBR 650R,2024-11-29,56662.45,Cash,0,10
2471,Cust_4943,Himalayan,2024-04-22,245023.63,UPI,0,8
2472,Cust_4944,Platina 110,2024-10-30,238721.44,Cash,0,3
2473,Cust_4945,RC 390,2024-04-25,156469.29,EMI,18,8
2474,Cust_4946,CT 100,2025-01-16,179850.48,EMI,24,5
2475,Cust_4951,R15 V4,2025-01-27,184696.6,UPI,0,4
2476,Cust_4953,Hunter 350,2024-06-28,98133.03,EMI,3,3
2477,Cust_4955,Platina 110,2024-09-26,184930.77,UPI,0,10
2478,Cust_4956,Unicorn,2024-08-18,190528.5,UPI,0,7
2479,Cust_4959,Activa,2024-04-24,52066.94,EMI,12,7
2480,Cust_4962,Himalayan,2024-09-06,196124.43,Cash,0,6
2481,Cust_4964,Splendor Plus,2024-07-29,224343.73,UPI,0,3
2482,Cust_4965,Himalayan,2024-12-20,32910.79,EMI,18,9
2483,Cust_4966,Unicorn,2024-07-07,50205.31,Cash,0,2
2484,Cust_4968,Z650,2025-02-28,110339.56,UPI,0,3
2485,Cust_4969,Ray ZR,2024-12-04,105218.05,Card,0,1
2486,Cust_4971,Dio,2024-09-12,45802.57,UPI,0,7
2487,Cust_4972,R15 V4,2024-06-30,50860.56,EMI,3,2
2488,Cust_4973,Fascino 125,2024-06-07,287187.71,Cash,0,10
2489,Cust_4975,390 Adventure,2024-10-18,100348.07,Cash,0,8
2490,Cust_4976,Splendor Plus,2024-07-26,105010.78,EMI,12,9
2491,Cust_4977,MT-15,2024-12-28,42229.69,UPI,0,2
2492,Cust_4978,Dominar 400,2024-09-27,136938.55,Card,0,6
2493,Cust_4979,Dominar 400,2025-02-27,250720.88,UPI,0,1
2494,Cust_4983,Vulcan S,2024-05-19,217375.2,UPI,0,8
2495,Cust_4984,Sport,2024-05-03,91806.33,Card,0,10
2496,Cust_4985,Ray ZR,2025-02-20,179413.57,Cash,0,9
2497,Cust_4987,Platina 110,2024-04-20,165464.78,Card,0,3
2498,Cust_4994,Avenger 220,2024-11-04,291600.18,EMI,3,2
2499,Cust_4996,NTorq 125,2024-11-17,271257.6,Card,0,7
2500,Cust_5000,Sport,2024-07-03,183784.12,UPI,0,7
2501,Cust_5002,CT 100,2024-07-17,65306.95,Card,0,10
2502,Cust_5005,Duke 200,2024-07-04,255309.82,UPI,0,5
2503,Cust_5006,390 Adventure,2024-08-07,77760.88,Cash,0,7
2504,Cust_5007,NTorq 125,2024-05-19,77850.7,EMI,12,6
2505,Cust_5008,Interceptor 650,2024-07-29,214388.22,EMI,3,9
2506,Cust_5009,Himalayan,2024-08-03,186137.36,UPI,0,3
2507,Cust_5013,Himalayan,2024-11-25,139732.72,Card,0,4
2508,Cust_5014,Himalayan,2024-04-16,219788.75,Card,0,9
2509,Cust_5015,Dio,2025-03-08,114766.44,UPI,0,10
2510,Cust_5016,NTorq 125,2024-09-01,47348.14,UPI,0,8
2511,Cust_5023,Avenger 220,2024-12-31,214966.59,Cash,0,10
2512,Cust_5025,Hunter 350,2024-06-18,131949.78,Cash,0,6
2513,Cust_5026,Pulsar 150,2025-02-16,133429.07,Cash,0,3
2514,Cust_5027,Xtreme 160R,2024-10-07,35004.1,Card,0,10
2515,Cust_5030,Duke 200,2025-03-01,33347.43,Cash,0,9
2516,Cust_5036,RC 390,2024-09-23,97863.42,EMI,12,6
2517,Cust_5038,MT-15,2024-04-26,270226.14,UPI,0,2
2518,Cust_5040,Glamour,2024-09-11,259229.47,UPI,0,7
2519,Cust_5042,Hunter 350,2024-05-04,242110.22,EMI,9,9
2520,Cust_5043,Z650,2024-11-23,175227.99,UPI,0,9
2521,Cust_5045,Ray ZR,2024-07-18,256566.47,EMI,18,3
2522,Cust_5046,R15 V4,2024-10-19,77767.88,Cash,0,2
2523,Cust_5047,Ray ZR,2024-12-02,65533.92,Cash,0,5
2524,Cust_5048,Meteor 350,2024-05-19,56987.36,UPI,0,10
2525,Cust_5049,Jupiter,2024-06-12,146014.69,EMI,24,10
2526,Cust_5050,Versys 650,2024-08-29,76336.85,Cash,0,3
2527,Cust_5051,Shine,2024-04-18,83249.94,Card,0,4
2528,Cust_5053,Z650,2024-11-09,135973.04,Card,0,10
2529,Cust_5057,390 Adventure,2024-07-29,241419.66,EMI,24,2
2530,Cust_5059,Unicorn,2024-10-23,121390.6,UPI,0,10
2531,Cust_5060,Versys 650,2024-05-08,136651.47,UPI,0,2
2532,Cust_5062,Unicorn,2024-06-03,134427.58,UPI,0,7
2533,Cust_5063,Jupiter,2024-03-17,57880.55,Card,0,2
2534,Cust_5064,NTorq 125,2024-06-14,106715.17,UPI,0,1
2535,Cust_5065,Classic 350,2024-06-07,173525.81,UPI,0,4
2536,Cust_5066,NTorq 125,2024-03-20,130361.4,Card,0,6
2537,Cust_5067,Apache RTR 160,2024-10-13,97976.08,Cash,0,10
2538,Cust_5070,Pulsar 150,2024-05-23,165721.13,UPI,0,10
2539,Cust_5073,Jupiter,2024-04-09,95290.13,EMI,3,4
2540,Cust_5077,Activa,2024-08-20,302601.37,Cash,0,1
2541,Cust_5079,Passion Pro,2024-10-22,165354.59,Card,0,1
2542,Cust_5080,Z650,2024-07-11,147714.27,EMI,3,9
2543,Cust_5081,NTorq 125,2024-11-16,120705.32,Card,0,1
2544,Cust_5083,Himalayan,2025-01-20,165768.46,Card,0,7
2545,Cust_5085,Classic 350,2024-12-16,209764.47,UPI,0,7
2546,Cust_5086,NTorq 125,2024-06-12,138369.22,UPI,0,1
2547,Cust_5087,Ray ZR,2024-06-07,275000.8,UPI,0,1
2548,Cust_5088,Ninja 300,2024-07-12,159657.82,Cash,0,6
2549,Cust_5089,Platina 110,2024-05-13,149964.3,Card,0,8
2550,Cust_5090,Sport,2024-07-02,146553.42,Cash,0,7
2551,Cust_5091,Dominar 400,2025-02-02,185226.7,EMI,12,6
2552,Cust_5092,Duke 200,2024-03-08,228628.66,UPI,0,10
2553,Cust_5093,MT-15,2024-10-24,168356.36,UPI,0,3
2554,Cust_5096,390 Adventure,2024-03-11,47807.22,UPI,0,7
2555,Cust_5099,390 Adventure,2025-02-21,85116.82,Card,0,6
2556,Cust_5100,Apache RTR 160,2024-03-18,171116.5,UPI,0,8
2557,Cust_5102,Himalayan,2024-06-04,114293.08,Card,0,4
2558,Cust_5103,R15 V4,2024-06-25,83542.8,Cash,0,9
2559,Cust_5104,125 Duke,2024-12-12,198898.77,UPI,0,1
2560,Cust_5105,Avenger 220,2025-02-21,168827.57,EMI,12,7
2561,Cust_5106,Ninja 300,2024-08-16,159257.48,Card,0,9
2562,Cust_5108,MT-15,2024-10-25,71458.76,Card,0,10
2563,Cust_5114,250 Duke,2024-09-21,31983.98,Card,0,1
2564,Cust_5116,Interceptor 650,2024-04-06,148924.98,Card,0,10
2565,Cust_5118,R15 V4,2024-08-16,138623.99,UPI,0,3
2566,Cust_5121,Meteor 350,2024-09-29,59929.19,Cash,0,10
2567,Cust_5122,Dio,2024-10-14,83266.5,UPI,0,9
2568,Cust_5127,Classic 350,2024-12-13,289983.6,Card,0,1
2569,Cust_5128,HF Deluxe,2024-12-07,185800.78,Cash,0,6
2570,Cust_5129,Dio,2024-09-22,138357.51,Cash,0,2
2571,Cust_5130,CT 100,2024-11-04,38270.77,Cash,0,5
2572,Cust_5131,Versys 650,2024-06-15,213593.07,Card,0,10
2573,Cust_5132,Classic 350,2024-06-01,60886.54,UPI,0,7
2574,Cust_5135,Dio,2024-04-13,126707.51,Cash,0,10
2575,Cust_5136,Versys 650,2025-02-02,136136.76,Card,0,7
2576,Cust_5137,Ray ZR,2024-03-16,169855.46,UPI,0,10
2577,Cust_5140,Avenger 220,2025-01-02,81149.62,Card,0,6
2578,Cust_5141,Fascino 125,2024-06-08,73749.09,Cash,0,10
2579,Cust_5143,Avenger 220,2024-09-16,110639.44,Card,0,6
2580,Cust_5145,390 Adventure,2024-10-04,85967.48,UPI,0,7
2581,Cust_5148,Pulsar 150,2024-05-29,159313.3,UPI,0,9
2582,Cust_5150,R15 V4,2024-12-05,226215.44,UPI,0,10
2583,Cust_5151,Ray ZR,2024-11-23,103223.7,Cash,0,10
2584,Cust_5152,HF Deluxe,2024-09-13,51798.56,Cash,0,1
2585,Cust_5153,NTorq 125,2024-11-07,196764.19,Card,0,8
2586,Cust_5155,Ninja 300,2024-07-01,219695.8,UPI,0,2
2587,Cust_5156,Ray ZR,2024-09-05,66620.14,Cash,0,3
2588,Cust_5158,Classic 350,2024-06-28,66933.53,Cash,0,5
2589,Cust_5161,Dio,2024-09-04,110431.23,EMI,18,6
2590,Cust_5162,Platina 110,2025-02-19,136391.4,EMI,24,7
2591,Cust_5163,NTorq 125,2024-07-30,51041.33,UPI,0,10
2592,Cust_5165,MT-15,2025-01-29,168022.25,Cash,0,3
2593,Cust_5166,Versys 650,2024-03-28,92441.27,UPI,0,9
2594,Cust_5168,Xtreme 160R,2024-05-08,101467.58,Cash,0,4
2595,Cust_5170,Ray ZR,2024-08-15,152520.31,UPI,0,9
2596,Cust_5172,Xtreme 160R,2025-01-02,122113.18,Cash,0,9
2597,Cust_5176,Xtreme 160R,2025-02-08,160539.52,EMI,6,3
