Cust_ID,Age,State,City Tier,Avg Daily Distance Travells (km),Annual Income Range
Cust_3252,70,Karnataka,Metro,22.3,300000-500000
Cust_3253,23,West Bengal,Tier 1,26.59,500000-800000
Cust_3254,73,Maharashtra,Tier 3,75.04,300000-500000
Cust_3255,59,Karnataka,Tier 3,42.27,150000-300000
Cust_3256,35,Karnataka,Metro,64.22,500000-800000
Cust_3257,49,Rajasthan,Tier 3,21.13,150000-300000
Cust_3258,21,West Bengal,Metro,10.36,300000-500000
Cust_3259,35,Maharashtra,Tier 1,63.64,150000-300000
Cust_3260,57,Uttar Pradesh,Metro,35.95,1200000+
Cust_3261,72,Uttar Pradesh,Tier 2,61.83,500000-800000
Cust_3262,48,Maharashtra,Tier 1,69.21,1200000+
Cust_3263,73,Rajasthan,Tier 1,63.67,150000-300000
Cust_3264,80,Tamil Nadu,Tier 3,54.06,300000-500000
Cust_3265,55,Maharashtra,Tier 1,15.95,150000-300000
Cust_3266,30,Madhya Pradesh,Tier 1,44.47,300000-500000
Cust_3267,32,Maharashtra,Tier 2,24.28,300000-500000
Cust_3268,73,Rajasthan,Tier 2,47.46,300000-500000
Cust_3269,19,West Bengal,Metro,49.78,300000-500000
Cust_3270,52,Rajasthan,Tier 1,29.76,150000-300000
Cust_3271,21,Madhya Pradesh,Metro,71.08,300000-500000
Cust_3272,70,Maharashtra,Tier 1,60.63,1200000+
Cust_3273,80,Tamil Nadu,Tier 3,61.93,800000-1200000
Cust_3274,56,Uttar Pradesh,Tier 3,14.25,300000-500000
Cust_3275,39,West Bengal,Tier 3,20.86,300000-500000
Cust_3276,31,Maharashtra,Tier 3,38.16,300000-500000
Cust_3277,19,Madhya Pradesh,Metro,73.13,300000-500000
Cust_3278,37,Rajasthan,Metro,12.27,150000-300000
Cust_3279,70,Delhi,Tier 1,76.29,1200000+
Cust_3280,71,Karnataka,Metro,26.51,150000-300000
Cust_3281,45,West Bengal,Tier 2,15.74,800000-1200000
Cust_3282,26,Madhya Pradesh,Tier 3,42.87,150000-300000
Cust_3283,62,Madhya Pradesh,Tier 1,19.81,300000-500000
Cust_3284,33,Delhi,Tier 2,8.96,800000-1200000
Cust_3285,32,Delhi,Tier 2,41.97,500000-800000
Cust_3286,75,Maharashtra,Tier 3,43.84,150000-300000
Cust_3287,34,Rajasthan,Metro,74.88,300000-500000
Cust_3288,41,Gujarat,Tier 1,13.16,150000-300000
Cust_3289,49,Uttar Pradesh,Metro,77.2,150000-300000
Cust_3290,21,Tamil Nadu,Metro,74.35,1200000+
Cust_3291,61,Karnataka,Metro,73.96,300000-500000
Cust_3292,31,Rajasthan,Tier 1,41.84,300000-500000
Cust_3293,63,Gujarat,Tier 3,70.83,300000-500000
Cust_3294,68,Rajasthan,Tier 2,44.67,300000-500000
Cust_3295,38,Madhya Pradesh,Tier 1,57.46,500000-800000
Cust_3296,77,Rajasthan,Metro,57.12,500000-800000
Cust_3297,37,Tamil Nadu,Tier 2,34.86,150000-300000
Cust_3298,26,Madhya Pradesh,Metro,49.75,150000-300000
Cust_3299,52,Tamil Nadu,Tier 2,67.34,300000-500000
Cust_3300,21,Gujarat,Tier 3,47.56,150000-300000
Cust_3301,76,Rajasthan,Tier 2,5.89,300000-500000
Cust_3302,53,Punjab,Tier 3,21.26,300000-500000
Cust_3303,72,Maharashtra,Metro,27.34,300000-500000
Cust_3304,46,Maharashtra,Tier 1,31.24,150000-300000
Cust_3305,60,Delhi,Metro,72.21,800000-1200000
Cust_3306,34,Tamil Nadu,Tier 3,29.06,300000-500000
Cust_3307,18,Maharashtra,Tier 2,45.6,300000-500000
Cust_3308,65,Maharashtra,Tier 3,51.37,1200000+
Cust_3309,74,Maharashtra,Tier 2,67.43,500000-800000
Cust_3310,55,Karnataka,Tier 3,32.66,150000-300000
Cust_3311,70,Punjab,Tier 2,37.01,500000-800000
Cust_3312,47,Punjab,Tier 3,5.36,500000-800000
Cust_3313,56,Uttar Pradesh,Tier 1,72.45,500000-800000
Cust_3314,24,Uttar Pradesh,Tier 3,58.73,500000-800000
Cust_3315,29,Madhya Pradesh,Metro,23.74,300000-500000
Cust_3316,21,Uttar Pradesh,Tier 3,57.81,150000-300000
Cust_3317,41,Karnataka,Tier 1,35.78,500000-800000
Cust_3318,45,Rajasthan,Metro,66.13,800000-1200000
Cust_3319,58,Rajasthan,Tier 3,60.35,300000-500000
Cust_3320,35,Delhi,Metro,35.53,150000-300000
Cust_3321,37,Karnataka,Tier 1,76.21,300000-500000
Cust_3322,64,Punjab,Tier 3,75.31,300000-500000
Cust_3323,31,West Bengal,Tier 2,69.3,150000-300000
Cust_3324,75,Tamil Nadu,Tier 2,35.63,300000-500000
Cust_3325,31,Madhya Pradesh,Tier 3,53.55,500000-800000
Cust_3326,33,Uttar Pradesh,Tier 1,36.57,300000-500000
Cust_3327,46,Delhi,Tier 3,16.51,500000-800000
Cust_3328,45,Rajasthan,Tier 3,7.88,800000-1200000
Cust_3329,76,Uttar Pradesh,Tier 2,72.07,800000-1200000
Cust_3330,25,West Bengal,Metro,42.48,150000-300000
Cust_3331,26,Rajasthan,Tier 1,19.33,300000-500000
Cust_3332,39,Uttar Pradesh,Tier 2,55.82,300000-500000
Cust_3333,27,Madhya Pradesh,Tier 3,9.02,800000-1200000
Cust_3334,76,Tamil Nadu,Metro,65.96,800000-1200000
Cust_3335,80,Gujarat,Metro,22.89,300000-500000
Cust_3336,28,Maharashtra,Tier 3,13.39,150000-300000
Cust_3337,37,Punjab,Tier 2,24.45,150000-300000
Cust_3338,33,Tamil Nadu,Tier 3,60.75,800000-1200000
Cust_3339,62,West Bengal,Tier 3,74.83,500000-800000
Cust_3340,33,Madhya Pradesh,Tier 3,20.79,500000-800000
Cust_3341,43,Delhi,Metro,35.37,150000-300000
Cust_3342,71,West Bengal,Tier 3,69.1,150000-300000
Cust_3343,47,Delhi,Tier 3,53.3,500000-800000
Cust_3344,42,Rajasthan,Tier 1,12.73,150000-300000
Cust_3345,40,Gujarat,Tier 1,49.4,150000-300000
Cust_3346,33,Rajasthan,Tier 3,47.34,800000-1200000
Cust_3347,33,Karnataka,Tier 2,47.58,150000-300000
Cust_3348,60,Karnataka,Tier 3,26.92,1200000+
Cust_3349,23,Madhya Pradesh,Tier 3,38.63,300000-500000
Cust_3350,27,Delhi,Metro,36.82,300000-500000
Cust_3351,77,Maharashtra,Tier 3,30.68,300000-500000
Cust_3352,34,West Bengal,Tier 2,27.79,300000-500000
Cust_3353,49,Maharashtra,Tier 2,7.82,300000-500000
Cust_3354,35,Punjab,Tier 3,46.47,300000-500000
Cust_3355,44,Punjab,Metro,10.34,300000-500000
Cust_3356,42,Uttar Pradesh,Tier 2,47.81,150000-300000
Cust_3357,30,Uttar Pradesh,Metro,53.13,300000-500000
Cust_3358,74,Punjab,Tier 1,12.73,150000-300000
Cust_3359,76,Madhya Pradesh,Tier 3,30.36,150000-300000
Cust_3360,24,Maharashtra,Tier 1,17.04,300000-500000
Cust_3361,71,Gujarat,Metro,67.88,800000-1200000
Cust_3362,21,Rajasthan,Tier 2,21.7,150000-300000
Cust_3363,36,Punjab,Metro,22.51,800000-1200000
Cust_3364,71,Gujarat,Tier 2,50.9,300000-500000
Cust_3365,27,Rajasthan,Metro,72.75,300000-500000
Cust_3366,78,Madhya Pradesh,Tier 1,25.38,150000-300000
Cust_3367,35,Maharashtra,Tier 3,24.32,500000-800000
Cust_3368,24,Punjab,Metro,24.28,500000-800000
Cust_3369,61,Gujarat,Metro,37.41,150000-300000
Cust_3370,72,Rajasthan,Tier 1,16.93,500000-800000
Cust_3371,70,Uttar Pradesh,Tier 1,32.5,300000-500000
Cust_3372,79,Delhi,Tier 2,6.27,150000-300000
Cust_3373,59,Punjab,Tier 3,20.18,500000-800000
Cust_3374,58,Maharashtra,Tier 1,6.13,150000-300000
Cust_3375,32,Rajasthan,Tier 3,55.7,300000-500000
Cust_3376,51,Punjab,Tier 2,28.64,500000-800000
Cust_3377,54,Uttar Pradesh,Tier 3,67.62,500000-800000
Cust_3378,31,Punjab,Metro,64.53,800000-1200000
Cust_3379,42,Gujarat,Tier 2,38.57,1200000+
Cust_3380,41,Madhya Pradesh,Tier 1,48.23,300000-500000
Cust_3381,32,Karnataka,Tier 3,39.23,300000-500000
Cust_3382,33,Rajasthan,Tier 1,25.11,500000-800000
Cust_3383,26,Gujarat,Tier 2,18.93,800000-1200000
Cust_3384,71,Maharashtra,Tier 1,74.5,800000-1200000
Cust_3385,70,Rajasthan,Tier 3,15.97,500000-800000
Cust_3386,25,Tamil Nadu,Metro,33.43,500000-800000
Cust_3387,24,Rajasthan,Tier 1,30.39,800000-1200000
Cust_3388,39,Rajasthan,Tier 1,41.76,300000-500000
Cust_3389,46,Madhya Pradesh,Metro,53.86,150000-300000
Cust_3390,20,Punjab,Tier 3,32.23,300000-500000
Cust_3391,48,Uttar Pradesh,Tier 3,69.24,300000-500000
Cust_3392,77,Karnataka,Tier 2,34.64,300000-500000
Cust_3393,66,Maharashtra,Tier 2,61.09,150000-300000
Cust_3394,46,Gujarat,Tier 2,34.43,300000-500000
Cust_3395,37,Delhi,Tier 1,53.96,150000-300000
Cust_3396,79,West Bengal,Metro,43.45,300000-500000
Cust_3397,62,Punjab,Metro,26.29,150000-300000
Cust_3398,72,Uttar Pradesh,Tier 1,46.81,150000-300000
Cust_3399,60,Uttar Pradesh,Metro,62.63,300000-500000
Cust_3400,73,Rajasthan,Tier 2,68.43,800000-1200000
Cust_3401,20,Uttar Pradesh,Tier 3,56.11,300000-500000
Cust_3402,20,Maharashtra,Metro,6.79,500000-800000
Cust_3403,58,Delhi,Tier 3,16.82,300000-500000
Cust_3404,70,Madhya Pradesh,Tier 1,74.19,500000-800000
Cust_3405,25,Maharashtra,Metro,74.99,300000-500000
Cust_3406,25,Uttar Pradesh,Metro,22,300000-500000
Cust_3407,61,Rajasthan,Tier 1,38.39,300000-500000
Cust_3408,18,Uttar Pradesh,Metro,10.05,150000-300000
Cust_3409,49,Punjab,Tier 3,71.74,500000-800000
Cust_3410,23,Uttar Pradesh,Tier 2,58.92,800000-1200000
Cust_3411,63,Punjab,Metro,5.11,150000-300000
Cust_3412,33,Maharashtra,Metro,7.8,150000-300000
Cust_3413,71,Tamil Nadu,Tier 2,58.25,300000-500000
Cust_3414,22,Gujarat,Tier 3,56.53,150000-300000
Cust_3415,53,Maharashtra,Tier 2,17.31,300000-500000
Cust_3416,35,Tamil Nadu,Metro,28.83,300000-500000
Cust_3417,79,Madhya Pradesh,Tier 3,40.13,300000-500000
Cust_3418,32,Madhya Pradesh,Tier 3,71.27,150000-300000
Cust_3419,69,Gujarat,Tier 2,31.78,500000-800000
Cust_3420,32,Madhya Pradesh,Tier 3,62.8,300000-500000
Cust_3421,32,Rajasthan,Tier 3,78.97,300000-500000
Cust_3422,53,Delhi,Tier 3,22.34,1200000+
Cust_3423,61,Punjab,Tier 3,27.25,150000-300000
Cust_3424,31,Maharashtra,Metro,32.23,500000-800000
Cust_3425,25,West Bengal,Tier 3,33.46,300000-500000
Cust_3426,53,Rajasthan,Tier 3,50.09,300000-500000
Cust_3427,45,Delhi,Tier 1,38.35,150000-300000
Cust_3428,29,Maharashtra,Metro,18.48,1200000+
Cust_3429,75,Rajasthan,Tier 3,57.46,500000-800000
Cust_3430,63,Uttar Pradesh,Metro,45.03,300000-500000
Cust_3431,47,Maharashtra,Tier 3,56.13,500000-800000
Cust_3432,78,Punjab,Tier 3,64.85,150000-300000
Cust_3433,61,Punjab,Tier 2,25.62,1200000+
Cust_3434,79,Rajasthan,Tier 2,8.29,500000-800000
Cust_3435,42,Uttar Pradesh,Tier 1,11.43,150000-300000
Cust_3436,56,Punjab,Tier 3,57.48,500000-800000
Cust_3437,28,Madhya Pradesh,Metro,63.06,800000-1200000
Cust_3438,18,Uttar Pradesh,Tier 3,24.13,800000-1200000
Cust_3439,57,Karnataka,Tier 1,79.64,150000-300000
Cust_3440,24,Punjab,Metro,34.31,150000-300000
Cust_3441,56,Uttar Pradesh,Tier 2,32.15,800000-1200000
Cust_3442,50,Tamil Nadu,Tier 3,23.05,300000-500000
Cust_3443,47,Tamil Nadu,Tier 2,38.46,800000-1200000
Cust_3444,18,Madhya Pradesh,Tier 2,49.41,1200000+
Cust_3445,39,Uttar Pradesh,Metro,41.48,300000-500000
Cust_3446,80,Maharashtra,Tier 3,63.68,500000-800000
Cust_3447,77,Delhi,Tier 3,33.92,150000-300000
Cust_3448,54,Maharashtra,Tier 3,66.68,1200000+
Cust_3449,22,Madhya Pradesh,Tier 1,40.24,300000-500000
Cust_3450,34,Karnataka,Metro,79.14,150000-300000
Cust_3451,70,Delhi,Tier 2,13.57,800000-1200000
Cust_3452,26,Madhya Pradesh,Tier 1,12.91,150000-300000
Cust_3453,77,Uttar Pradesh,Metro,38.01,300000-500000
Cust_3454,55,Punjab,Tier 3,34.58,150000-300000
Cust_3455,30,Delhi,Metro,23.51,500000-800000
Cust_3456,51,Maharashtra,Tier 1,51.05,500000-800000
Cust_3457,22,Rajasthan,Tier 3,36.7,300000-500000
Cust_3458,49,Maharashtra,Metro,50.45,150000-300000
Cust_3459,63,Rajasthan,Tier 3,44.51,800000-1200000
Cust_3460,77,Gujarat,Tier 1,65.53,150000-300000
Cust_3461,73,Karnataka,Tier 3,15.1,1200000+
Cust_3462,62,Rajasthan,Metro,18.07,300000-500000
Cust_3463,37,Punjab,Tier 1,11.26,300000-500000
Cust_3464,55,West Bengal,Tier 2,27.47,300000-500000
Cust_3465,74,Maharashtra,Tier 2,8.57,1200000+
Cust_3466,61,Karnataka,Metro,21.14,300000-500000
Cust_3467,29,Rajasthan,Metro,37.37,500000-800000
Cust_3468,53,Tamil Nadu,Tier 1,46.38,150000-300000
Cust_3469,60,Rajasthan,Tier 2,39.85,300000-500000
Cust_3470,34,Rajasthan,Tier 3,28.33,300000-500000
Cust_3471,18,Gujarat,Metro,55.75,300000-500000
Cust_3472,32,West Bengal,Metro,79.95,500000-800000
Cust_3473,48,Delhi,Metro,6.39,1200000+
Cust_3474,57,Karnataka,Tier 3,57.35,300000-500000
Cust_3475,31,Tamil Nadu,Tier 1,23.32,150000-300000
Cust_3476,76,Uttar Pradesh,Tier 1,68.12,150000-300000
Cust_3477,74,Punjab,Tier 1,60.08,150000-300000
Cust_3478,49,Maharashtra,Tier 1,40.38,500000-800000
Cust_3479,47,Rajasthan,Tier 1,43.27,300000-500000
Cust_3480,66,Rajasthan,Metro,38.67,500000-800000
Cust_3481,30,Madhya Pradesh,Metro,10.48,300000-500000
Cust_3482,46,Karnataka,Tier 1,69.34,150000-300000
Cust_3483,43,Punjab,Tier 3,28.15,300000-500000
Cust_3484,62,Punjab,Metro,35.79,500000-800000
Cust_3485,51,Rajasthan,Tier 1,39.08,150000-300000
Cust_3486,66,Maharashtra,Tier 1,48.09,300000-500000
Cust_3487,20,Delhi,Tier 1,27.69,150000-300000
Cust_3488,31,West Bengal,Tier 3,65.7,500000-800000
Cust_3489,73,Tamil Nadu,Tier 2,74.01,800000-1200000
Cust_3490,68,Punjab,Metro,19.23,150000-300000
Cust_3491,54,West Bengal,Tier 2,79.42,150000-300000
Cust_3492,53,Rajasthan,Tier 3,48.07,500000-800000
Cust_3493,66,Gujarat,Tier 1,57.51,300000-500000
Cust_3494,45,Punjab,Tier 3,79.88,300000-500000
Cust_3495,71,Punjab,Metro,31.52,300000-500000
Cust_3496,23,Maharashtra,Metro,79.46,800000-1200000
Cust_3497,28,Rajasthan,Tier 1,60,500000-800000
Cust_3498,25,West Bengal,Tier 2,22.29,300000-500000
Cust_3499,44,Rajasthan,Tier 3,69.68,300000-500000
Cust_3500,60,Rajasthan,Tier 2,56.2,300000-500000
Cust_3501,18,Gujarat,Tier 3,12.04,500000-800000
Cust_3502,59,Delhi,Tier 1,71.84,300000-500000
Cust_3503,34,West Bengal,Tier 2,30.37,1200000+
Cust_3504,21,Uttar Pradesh,Tier 2,65.13,150000-300000
Cust_3505,28,Uttar Pradesh,Tier 2,79.74,300000-500000
Cust_3506,67,Madhya Pradesh,Tier 1,73.26,500000-800000
Cust_3507,34,Tamil Nadu,Tier 1,9.88,800000-1200000
Cust_3508,64,Gujarat,Tier 1,12.56,300000-500000
Cust_3509,28,Madhya Pradesh,Metro,19.8,300000-500000
Cust_3510,80,Uttar Pradesh,Metro,67.21,800000-1200000
Cust_3511,51,Tamil Nadu,Tier 2,55.35,1200000+
Cust_3512,64,Karnataka,Tier 2,70.66,300000-500000
Cust_3513,44,Karnataka,Tier 3,10.01,150000-300000
Cust_3514,75,Tamil Nadu,Metro,52,800000-1200000
Cust_3515,23,Tamil Nadu,Tier 2,70.78,150000-300000
Cust_3516,49,Punjab,Tier 3,36.78,800000-1200000
Cust_3517,53,Uttar Pradesh,Tier 1,57.07,800000-1200000
Cust_3518,46,Madhya Pradesh,Tier 2,11.42,150000-300000
Cust_3519,40,Uttar Pradesh,Tier 1,38.27,1200000+
Cust_3520,65,Karnataka,Tier 3,66.67,300000-500000
Cust_3521,52,Rajasthan,Metro,36.24,300000-500000
Cust_3522,60,Delhi,Metro,5.86,800000-1200000
Cust_3523,24,Rajasthan,Tier 3,44.78,150000-300000
Cust_3524,69,Madhya Pradesh,Tier 1,18.76,800000-1200000
Cust_3525,19,Gujarat,Tier 1,28.65,300000-500000
Cust_3526,54,Gujarat,Tier 2,55.47,300000-500000
Cust_3527,56,Uttar Pradesh,Tier 3,58.29,150000-300000
Cust_3528,67,Punjab,Metro,37,300000-500000
Cust_3529,77,Gujarat,Tier 3,32.03,500000-800000
Cust_3530,20,Rajasthan,Tier 2,44.23,500000-800000
Cust_3531,46,Delhi,Tier 2,67.78,300000-500000
Cust_3532,25,Karnataka,Tier 2,33.89,500000-800000
Cust_3533,47,Maharashtra,Tier 1,12.79,500000-800000
Cust_3534,37,West Bengal,Metro,44.09,300000-500000
Cust_3535,59,Maharashtra,Tier 1,73.56,300000-500000
Cust_3536,53,Delhi,Tier 1,69.13,300000-500000
Cust_3537,50,Uttar Pradesh,Metro,30.57,1200000+
Cust_3538,80,Delhi,Tier 3,21.35,300000-500000
Cust_3539,62,Karnataka,Tier 2,58.49,300000-500000
Cust_3540,55,Uttar Pradesh,Tier 1,20.47,300000-500000
Cust_3541,23,Uttar Pradesh,Tier 3,48.26,500000-800000
Cust_3542,23,Gujarat,Tier 1,63.52,300000-500000
Cust_3543,55,Gujarat,Metro,32.24,150000-300000
Cust_3544,73,Rajasthan,Metro,18.08,150000-300000
Cust_3545,25,Rajasthan,Metro,65.08,500000-800000
Cust_3546,43,West Bengal,Tier 1,35.87,300000-500000
Cust_3547,60,Karnataka,Metro,31.36,800000-1200000
Cust_3548,62,Uttar Pradesh,Tier 1,35.95,300000-500000
Cust_3549,41,Karnataka,Tier 3,75.35,300000-500000
Cust_3550,41,Gujarat,Tier 1,29.13,300000-500000
Cust_3551,70,Punjab,Tier 3,9.95,500000-800000
Cust_3552,55,Gujarat,Tier 1,67.03,500000-800000
Cust_3553,76,Maharashtra,Tier 1,45.89,300000-500000
Cust_3554,24,Karnataka,Metro,54.13,300000-500000
Cust_3555,67,Gujarat,Tier 2,11.32,150000-300000
Cust_3556,34,Uttar Pradesh,Tier 1,30.17,150000-300000
Cust_3557,33,Uttar Pradesh,Tier 1,53.02,150000-300000
Cust_3558,73,Maharashtra,Tier 1,64.57,1200000+
Cust_3559,41,Gujarat,Tier 1,68.57,500000-800000
Cust_3560,75,Maharashtra,Metro,10.84,500000-800000
Cust_3561,60,Uttar Pradesh,Tier 3,45.21,500000-800000
Cust_3562,40,Tamil Nadu,Tier 3,76.96,500000-800000
Cust_3563,26,Delhi,Tier 2,46.67,300000-500000
Cust_3564,39,Punjab,Tier 2,7.46,150000-300000
Cust_3565,35,Rajasthan,Tier 3,57.45,500000-800000
Cust_3566,35,Uttar Pradesh,Tier 1,8.05,300000-500000
Cust_3567,43,Uttar Pradesh,Tier 3,74.7,800000-1200000
Cust_3568,34,West Bengal,Metro,67.37,500000-800000
Cust_3569,31,Gujarat,Metro,71.14,300000-500000
Cust_3570,31,Delhi,Tier 1,77.23,300000-500000
Cust_3571,34,Gujarat,Tier 3,48.65,300000-500000
Cust_3572,60,Punjab,Tier 1,53.01,1200000+
Cust_3573,30,West Bengal,Tier 2,14.57,500000-800000
Cust_3574,26,Karnataka,Tier 3,71.01,300000-500000
Cust_3575,21,Gujarat,Metro,15.15,150000-300000
Cust_3576,77,Maharashtra,Tier 2,14.95,800000-1200000
Cust_3577,53,Madhya Pradesh,Tier 3,6.32,800000-1200000
Cust_3578,69,Tamil Nadu,Metro,24.44,300000-500000
Cust_3579,41,Rajasthan,Tier 3,74.25,150000-300000
Cust_3580,31,Madhya Pradesh,Metro,65.33,1200000+
Cust_3581,25,Gujarat,Tier 1,36.56,1200000+
Cust_3582,65,Punjab,Tier 2,28.83,500000-800000
Cust_3583,44,Uttar Pradesh,Tier 3,13.74,1200000+
Cust_3584,59,Karnataka,Tier 3,60.9,1200000+
Cust_3585,35,Delhi,Tier 2,47.66,300000-500000
Cust_3586,33,Rajasthan,Tier 2,74.82,150000-300000
Cust_3587,53,Delhi,Tier 3,60.81,800000-1200000
Cust_3588,26,Maharashtra,Metro,10.3,500000-800000
Cust_3589,25,Uttar Pradesh,Tier 2,37.46,300000-500000
Cust_3590,61,Delhi,Tier 1,9.5,300000-500000
Cust_3591,74,Tamil Nadu,Tier 2,63.51,300000-500000
Cust_3592,22,Tamil Nadu,Metro,21.45,500000-800000
Cust_3593,68,Karnataka,Tier 2,75.6,300000-500000
Cust_3594,59,Maharashtra,Metro,38.04,150000-300000
Cust_3595,22,Gujarat,Metro,74.42,500000-800000
Cust_3596,68,Gujarat,Tier 1,20,1200000+
Cust_3597,57,Punjab,Tier 3,77.21,150000-300000
Cust_3598,51,Punjab,Tier 1,51.41,300000-500000
Cust_3599,20,Karnataka,Tier 1,9.48,500000-800000
Cust_3600,35,Punjab,Tier 1,57.4,500000-800000
Cust_3601,53,Madhya Pradesh,Metro,33.13,150000-300000
Cust_3602,74,Madhya Pradesh,Tier 3,56.83,300000-500000
Cust_3603,27,Gujarat,Metro,47.76,150000-300000
Cust_3604,45,Madhya Pradesh,Tier 2,43.19,150000-300000
Cust_3605,80,West Bengal,Tier 3,65.4,800000-1200000
Cust_3606,21,Punjab,Tier 1,56.72,150000-300000
Cust_3607,55,Gujarat,Tier 3,9.41,800000-1200000
Cust_3608,57,Karnataka,Tier 1,19.9,300000-500000
Cust_3609,49,Tamil Nadu,Tier 3,41.67,300000-500000
Cust_3610,36,Punjab,Tier 1,19.87,800000-1200000
Cust_3611,80,Tamil Nadu,Metro,17.07,1200000+
Cust_3612,55,Karnataka,Tier 3,58.14,500000-800000
Cust_3613,55,West Bengal,Tier 3,47.3,300000-500000
Cust_3614,63,Tamil Nadu,Tier 3,78.4,300000-500000
Cust_3615,33,Karnataka,Tier 1,9.24,800000-1200000
Cust_3616,39,Punjab,Metro,24.12,150000-300000
Cust_3617,62,Delhi,Tier 3,68.38,300000-500000
Cust_3618,48,Uttar Pradesh,Tier 3,47.06,150000-300000
Cust_3619,20,Punjab,Metro,19.32,150000-300000
Cust_3620,69,Punjab,Tier 2,6.14,300000-500000
Cust_3621,66,Gujarat,Tier 2,70.08,300000-500000
Cust_3622,31,West Bengal,Tier 2,49.69,150000-300000
Cust_3623,71,Tamil Nadu,Tier 3,19.99,300000-500000
Cust_3624,78,Rajasthan,Metro,37.14,150000-300000
Cust_3625,30,Rajasthan,Metro,59.06,800000-1200000
Cust_3626,19,Karnataka,Tier 2,59.6,150000-300000
Cust_3627,67,Karnataka,Metro,21.86,300000-500000
Cust_3628,74,Rajasthan,Tier 3,58.32,150000-300000
Cust_3629,67,Punjab,Metro,68,800000-1200000
Cust_3630,40,Uttar Pradesh,Tier 1,37.91,300000-500000
Cust_3631,69,Uttar Pradesh,Tier 2,45.8,300000-500000
Cust_3632,34,Maharashtra,Tier 3,44.34,300000-500000
Cust_3633,61,Karnataka,Tier 2,45.88,300000-500000
Cust_3634,49,Maharashtra,Metro,33.55,300000-500000
Cust_3635,28,Delhi,Tier 2,47.75,300000-500000
Cust_3636,61,Maharashtra,Tier 3,76.25,500000-800000
Cust_3637,18,Maharashtra,Tier 1,43.21,300000-500000
Cust_3638,63,Uttar Pradesh,Tier 1,10.77,300000-500000
Cust_3639,80,Gujarat,Tier 2,20.67,150000-300000
Cust_3640,46,Karnataka,Tier 3,46.36,150000-300000
Cust_3641,27,Delhi,Tier 3,39.04,150000-300000
Cust_3642,23,Maharashtra,Tier 3,14.46,500000-800000
Cust_3643,31,Karnataka,Tier 2,12.91,300000-500000
Cust_3644,79,West Bengal,Metro,7.79,500000-800000
Cust_3645,71,West Bengal,Metro,7.73,150000-300000
Cust_3646,65,Maharashtra,Tier 2,29.36,500000-800000
Cust_3647,32,Gujarat,Tier 3,57.82,150000-300000
Cust_3648,68,Madhya Pradesh,Tier 1,67.32,500000-800000
Cust_3649,26,Madhya Pradesh,Tier 3,30.6,1200000+
Cust_3650,49,Gujarat,Tier 3,57.08,300000-500000
Cust_3651,20,Rajasthan,Tier 1,79.07,800000-1200000
Cust_3652,71,Maharashtra,Metro,72.63,800000-1200000
Cust_3653,52,Punjab,Tier 2,14.71,800000-1200000
Cust_3654,65,Maharashtra,Tier 3,11.77,150000-300000
Cust_3655,31,West Bengal,Metro,38.54,500000-800000
Cust_3656,74,Madhya Pradesh,Tier 2,72.42,500000-800000
Cust_3657,52,Tamil Nadu,Tier 2,13.77,800000-1200000
Cust_3658,18,Punjab,Tier 2,15.99,150000-300000
Cust_3659,23,Punjab,Metro,33.26,800000-1200000
Cust_3660,66,Gujarat,Tier 3,55.67,150000-300000
Cust_3661,70,Madhya Pradesh,Tier 1,24.83,500000-800000
Cust_3662,69,Tamil Nadu,Tier 3,42.38,300000-500000
Cust_3663,25,Uttar Pradesh,Metro,40.37,150000-300000
Cust_3664,72,Rajasthan,Tier 1,16.83,500000-800000
Cust_3665,20,Karnataka,Tier 2,7.14,150000-300000
Cust_3666,43,Madhya Pradesh,Metro,41.43,800000-1200000
Cust_3667,19,Uttar Pradesh,Tier 2,72.04,500000-800000
Cust_3668,50,Tamil Nadu,Tier 2,38.33,300000-500000
Cust_3669,47,Gujarat,Tier 2,50.74,800000-1200000
Cust_3670,74,West Bengal,Tier 2,67.36,300000-500000
Cust_3671,29,Madhya Pradesh,Metro,79.25,150000-300000
Cust_3672,36,Uttar Pradesh,Tier 2,6.28,300000-500000
Cust_3673,32,Madhya Pradesh,Tier 1,31.2,500000-800000
Cust_3674,34,Uttar Pradesh,Tier 1,60.64,500000-800000
Cust_3675,22,Tamil Nadu,Tier 3,66.08,1200000+
Cust_3676,79,West Bengal,Tier 1,58,500000-800000
Cust_3677,33,Karnataka,Tier 3,18.82,500000-800000
Cust_3678,60,Gujarat,Tier 2,7.82,150000-300000
Cust_3679,36,Madhya Pradesh,Tier 1,23.09,300000-500000
Cust_3680,61,Maharashtra,Tier 1,45.76,300000-500000
Cust_3681,68,Tamil Nadu,Tier 2,79.47,1200000+
Cust_3682,42,Gujarat,Metro,27.18,500000-800000
Cust_3683,29,Rajasthan,Tier 2,76.19,800000-1200000
Cust_3684,21,Tamil Nadu,Metro,44.74,300000-500000
Cust_3685,78,Maharashtra,Tier 2,24.17,500000-800000
Cust_3686,23,West Bengal,Tier 1,19.72,500000-800000
Cust_3687,47,Rajasthan,Tier 1,18.07,500000-800000
Cust_3688,70,Rajasthan,Tier 2,22.09,500000-800000
Cust_3689,48,Gujarat,Tier 2,48.22,800000-1200000
Cust_3690,31,Rajasthan,Tier 3,51,1200000+
Cust_3691,37,Maharashtra,Tier 2,44.14,800000-1200000
